
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =****
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =      13.031   TIME= 23:08:17
 The selected element set contains mixed materials.                      
  This could invalidate error estimation.                                

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Introductory              

 01055371  VERSION=WINDOWS x64   23:08:17  JAN 29, 2018 CP=     13.062

 Standard Hole--Static Structural (E5)                                         


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
     218   -0.53737E+003  -0.33744E+003  -0.18937E+002   0.13769E+002  -0.33360E+002   0.25709E+003
     219   -0.41733E+003  -0.23898E+003  -0.63683E+002  -0.30506E+001  -0.28672E+002   0.24898E+003
     220   -0.30705E+003  -0.14624E+003  -0.96380E+002  -0.12548E+002  -0.15024E+002   0.19130E+003
     221   -0.22721E+003  -0.77346E+002  -0.11096E+003  -0.11075E+002  -0.26576E+000   0.11336E+003
     222   -0.17079E+003  -0.30818E+002  -0.10937E+003  -0.36959E+001   0.93231E+001   0.42357E+002
     223   -0.12473E+003   0.20713E+001  -0.99233E+002   0.32876E+001   0.14359E+002  -0.89050E+001
     224   -0.85930E+002   0.24264E+002  -0.87752E+002   0.84483E+001   0.17068E+002  -0.40405E+002
     225   -0.54722E+002   0.37707E+002  -0.76178E+002   0.11342E+002   0.18331E+002  -0.56034E+002
     226   -0.31124E+002   0.44384E+002  -0.64108E+002   0.12329E+002   0.18414E+002  -0.60484E+002
     227   -0.14384E+002   0.46369E+002  -0.51568E+002   0.12040E+002   0.17471E+002  -0.57984E+002
     228   -0.30264E+001   0.45664E+002  -0.39106E+002   0.11083E+002   0.15734E+002  -0.51748E+002
     229    0.46920E+001   0.44026E+002  -0.27522E+002   0.98978E+001   0.13472E+002  -0.43856E+002
     230    0.10361E+002   0.42921E+002  -0.17464E+002   0.87892E+001   0.10916E+002  -0.35380E+002
     231    0.15005E+002   0.43488E+002  -0.93079E+001   0.80778E+001   0.81362E+001  -0.26271E+002
     232    0.19177E+002   0.46790E+002  -0.37591E+001   0.83325E+001   0.46910E+001  -0.14966E+002
     233    0.27858E+002   0.24245E+002  -0.49996E+001  -0.14239E+002  -0.11180E+002  -0.73809E+001
     234    0.20542E+002   0.18617E+002  -0.12768E+002  -0.14553E+002  -0.19522E+002  -0.13373E+002
     235    0.15893E+002   0.15325E+002  -0.24449E+002  -0.16160E+002  -0.26047E+002  -0.18921E+002
     236    0.11682E+002   0.13194E+002  -0.39242E+002  -0.18774E+002  -0.31820E+002  -0.25213E+002
     237    0.55334E+001   0.10920E+002  -0.56479E+002  -0.22157E+002  -0.36845E+002  -0.32955E+002
     238   -0.55344E+001   0.70050E+001  -0.75029E+002  -0.25984E+002  -0.40271E+002  -0.42399E+002
     239   -0.25447E+002  -0.78491E+000  -0.92852E+002  -0.29393E+002  -0.40287E+002  -0.53037E+002
     240   -0.59303E+002  -0.14316E+002  -0.10481E+003  -0.30217E+002  -0.34219E+002  -0.63138E+002
     241   -0.11395E+003  -0.41151E+002  -0.10513E+003  -0.23927E+002  -0.21255E+002  -0.66733E+002
     242   -0.19289E+003  -0.87550E+002  -0.91797E+002  -0.67116E+001  -0.66960E+001  -0.53689E+002
     243   -0.28668E+003  -0.14481E+003  -0.66822E+002   0.17744E+002   0.23589E+001  -0.14655E+002
     244   -0.37862E+003  -0.19998E+003  -0.39772E+002   0.40226E+002   0.30404E+001   0.51506E+002
     245   -0.45057E+003  -0.23875E+003  -0.20296E+002   0.48332E+002  -0.28751E+001   0.13086E+003
     246   -0.48994E+003  -0.25117E+003  -0.10997E+002   0.33948E+002  -0.85135E+001   0.19708E+003
     247   -0.49633E+003  -0.24513E+003  -0.12599E+002   0.36924E+001  -0.91858E+001   0.22392E+003
     248   -0.47225E+003  -0.22525E+003  -0.21826E+002  -0.26461E+002  -0.65511E+001   0.20021E+003
     249   -0.42164E+003  -0.19354E+003  -0.35756E+002  -0.41620E+002  -0.23075E+001   0.13732E+003
     250   -0.35191E+003  -0.15531E+003  -0.54522E+002  -0.35604E+002   0.18830E+001   0.60497E+002
     251   -0.26893E+003  -0.10944E+003  -0.74430E+002  -0.15645E+002   0.66392E+001  -0.51569E+001
     252   -0.18454E+003  -0.62134E+002  -0.90658E+002   0.64340E+001   0.15265E+002  -0.45708E+002
     253   -0.11294E+003  -0.25791E+002  -0.98440E+002   0.21897E+002   0.26441E+002  -0.61924E+002
     254   -0.60707E+002  -0.32016E+001  -0.95233E+002   0.28278E+002   0.35698E+002  -0.61832E+002
     255   -0.26784E+002   0.88923E+001  -0.83689E+002   0.28380E+002   0.40093E+002  -0.54144E+002
     256   -0.64865E+001   0.14839E+002  -0.67932E+002   0.25652E+002   0.39660E+002  -0.44529E+002
     257    0.49337E+001   0.17555E+002  -0.51265E+002   0.22219E+002   0.36201E+002  -0.35395E+002
     258    0.11351E+002   0.18877E+002  -0.35684E+002   0.19030E+002   0.31195E+002  -0.27561E+002
     259    0.15739E+002   0.20304E+002  -0.22239E+002   0.16496E+002   0.25455E+002  -0.20960E+002
     260    0.20380E+002   0.23088E+002  -0.11518E+002   0.14932E+002   0.19038E+002  -0.14975E+002
     261    0.27279E+002   0.28049E+002  -0.43670E+001   0.14747E+002   0.10902E+002  -0.83377E+001
     262    0.24883E+002   0.25418E+002  -0.37918E+001  -0.16986E+002  -0.11687E+002  -0.85218E+001
     263    0.19153E+002   0.21537E+002  -0.97108E+001  -0.17229E+002  -0.20483E+002  -0.15221E+002
     264    0.15267E+002   0.19324E+002  -0.18738E+002  -0.19081E+002  -0.27571E+002  -0.21068E+002
     265    0.11530E+002   0.18288E+002  -0.30378E+002  -0.22064E+002  -0.34054E+002  -0.27318E+002
     266    0.60329E+001   0.17520E+002  -0.44201E+002  -0.25823E+002  -0.39882E+002  -0.34519E+002
     267   -0.37691E+001   0.15846E+002  -0.59376E+002  -0.29954E+002  -0.44333E+002  -0.42671E+002
     268   -0.21103E+002   0.11611E+002  -0.74496E+002  -0.33605E+002  -0.45984E+002  -0.51009E+002
     269   -0.50129E+002   0.33078E+001  -0.86336E+002  -0.34628E+002  -0.42670E+002  -0.57678E+002
     270   -0.95848E+002  -0.13872E+002  -0.90189E+002  -0.29413E+002  -0.33160E+002  -0.57497E+002
     271   -0.16107E+003  -0.46610E+002  -0.83647E+002  -0.14015E+002  -0.20678E+002  -0.42234E+002
     272   -0.24010E+003  -0.91318E+002  -0.69390E+002   0.96047E+001  -0.10821E+002  -0.38804E+001
     273   -0.32023E+003  -0.13644E+003  -0.53432E+002   0.31940E+002  -0.43123E+001   0.59288E+002
     274   -0.39077E+003  -0.17481E+003  -0.40358E+002   0.40263E+002   0.16370E+001   0.13430E+003
     275   -0.44650E+003  -0.20711E+003  -0.29933E+002   0.25653E+002   0.90323E+001   0.19613E+003
     276   -0.48171E+003  -0.23394E+003  -0.21493E+002  -0.73480E+001   0.14995E+002   0.21806E+003
     277   -0.48670E+003  -0.24748E+003  -0.18353E+002  -0.39962E+002   0.14595E+002   0.18754E+003
     278   -0.45466E+003  -0.24013E+003  -0.25858E+002  -0.53364E+002   0.82829E+001   0.11797E+003
     279   -0.38581E+003  -0.20675E+003  -0.45183E+002  -0.42492E+002   0.35637E+000   0.37191E+002
     280   -0.29050E+003  -0.15025E+003  -0.72174E+002  -0.15619E+002  -0.14960E+001  -0.27652E+002
     281   -0.19057E+003  -0.88505E+002  -0.96429E+002   0.12788E+002   0.82614E+001  -0.61669E+002
     282   -0.10827E+003  -0.41668E+002  -0.10701E+003   0.30326E+002   0.24656E+002  -0.68535E+002
     283   -0.52736E+002  -0.15382E+002  -0.10186E+003   0.35226E+002   0.38548E+002  -0.60323E+002
     284   -0.19651E+002  -0.24503E+001  -0.86813E+002   0.33059E+002   0.44760E+002  -0.47791E+002
     285   -0.12144E+001   0.44163E+001  -0.68412E+002   0.28681E+002   0.44092E+002  -0.36417E+002
     286    0.83705E+001   0.80841E+001  -0.50559E+002   0.24336E+002   0.40015E+002  -0.27233E+002
     287    0.13270E+002   0.10185E+002  -0.34670E+002   0.20640E+002   0.34345E+002  -0.20209E+002
     288    0.16577E+002   0.12242E+002  -0.21331E+002   0.17825E+002   0.27966E+002  -0.14839E+002
     289    0.20587E+002   0.15404E+002  -0.10918E+002   0.16067E+002   0.20875E+002  -0.10389E+002
     290    0.27445E+002   0.20411E+002  -0.39890E+001   0.15643E+002   0.11960E+002  -0.57544E+001
     291    0.22334E+002   0.27744E+002  -0.24419E+001  -0.19020E+002  -0.11224E+002  -0.93760E+001
     292    0.17789E+002   0.25184E+002  -0.69753E+001  -0.19093E+002  -0.19829E+002  -0.16645E+002
     293    0.14379E+002   0.23836E+002  -0.13892E+002  -0.21057E+002  -0.27019E+002  -0.22825E+002
     294    0.10917E+002   0.23853E+002  -0.23125E+002  -0.24159E+002  -0.33753E+002  -0.29207E+002
     295    0.57668E+001   0.24371E+002  -0.34462E+002  -0.27976E+002  -0.39912E+002  -0.36211E+002
     296   -0.32951E+001   0.24374E+002  -0.47207E+002  -0.32016E+002  -0.44933E+002  -0.43672E+002
     297   -0.19109E+002   0.22502E+002  -0.60352E+002  -0.35420E+002  -0.47827E+002  -0.50676E+002
     298   -0.45212E+002   0.17043E+002  -0.72079E+002  -0.36138E+002  -0.47149E+002  -0.55213E+002
     299   -0.85585E+002   0.54755E+001  -0.79149E+002  -0.31040E+002  -0.42167E+002  -0.52485E+002
     300   -0.14118E+003  -0.15021E+002  -0.77979E+002  -0.16996E+002  -0.34033E+002  -0.35420E+002
     301   -0.20803E+003  -0.45526E+002  -0.71915E+002   0.50261E+001  -0.25099E+002   0.25622E+001
     302   -0.27810E+003  -0.78394E+002  -0.67191E+002   0.27178E+002  -0.13573E+002   0.63515E+002
     303   -0.34683E+003  -0.11553E+003  -0.63015E+002   0.37417E+002   0.60105E+001   0.13595E+003
     304   -0.41586E+003  -0.17321E+003  -0.52347E+002   0.24335E+002   0.29242E+002   0.19575E+003
     305   -0.47642E+003  -0.24263E+003  -0.33314E+002  -0.93569E+001   0.42431E+002   0.21498E+003
     306   -0.50687E+003  -0.29851E+003  -0.17508E+002  -0.42445E+002   0.37123E+002   0.18006E+003
     307   -0.48845E+003  -0.31639E+003  -0.18299E+002  -0.54449E+002   0.16098E+002   0.10531E+003
     308   -0.41765E+003  -0.28034E+003  -0.40001E+002  -0.40946E+002  -0.67004E+001   0.20635E+002
     309   -0.30969E+003  -0.20488E+003  -0.77321E+002  -0.97075E+001  -0.15148E+002  -0.43977E+002
     310   -0.19447E+003  -0.12049E+003  -0.11097E+003   0.22424E+002  -0.31654E+001  -0.72804E+002
     311   -0.10293E+003  -0.58455E+002  -0.12284E+003   0.39682E+002   0.20708E+002  -0.72033E+002
     312   -0.45684E+002  -0.28785E+002  -0.11225E+003   0.41328E+002   0.40183E+002  -0.57400E+002
     313   -0.13500E+002  -0.14257E+002  -0.90873E+002   0.36374E+002   0.47523E+002  -0.41467E+002
     314    0.34111E+001  -0.53554E+001  -0.69155E+002   0.30446E+002   0.46475E+002  -0.29280E+002
     315    0.11423E+002  -0.59939E+000  -0.50145E+002   0.25296E+002   0.41839E+002  -0.20433E+002
     316    0.15137E+002   0.24603E+001  -0.33779E+002   0.21206E+002   0.35756E+002  -0.14267E+002
     317    0.17568E+002   0.51201E+001  -0.20411E+002   0.18179E+002   0.29049E+002  -0.99950E+001
     318    0.21068E+002   0.86109E+001  -0.10076E+002   0.16259E+002   0.21626E+002  -0.68499E+001
     319    0.27822E+002   0.13719E+002  -0.32205E+001   0.15532E+002   0.12315E+002  -0.38097E+001
     320    0.17566E+002   0.40401E+002  -0.22386E+001  -0.16295E+002  -0.86342E+001  -0.12688E+002
     321    0.15021E+002   0.38966E+002  -0.53814E+001  -0.15981E+002  -0.15083E+002  -0.22312E+002
     322    0.11816E+002   0.39104E+002  -0.10290E+002  -0.17489E+002  -0.20550E+002  -0.30255E+002
     323    0.80203E+001   0.40878E+002  -0.17064E+002  -0.19803E+002  -0.25727E+002  -0.37924E+002
     324    0.27755E+001   0.43512E+002  -0.25653E+002  -0.22383E+002  -0.30436E+002  -0.45245E+002
     325   -0.54374E+001   0.45903E+002  -0.35477E+002  -0.24727E+002  -0.34277E+002  -0.51462E+002
     326   -0.18423E+002   0.46624E+002  -0.45927E+002  -0.26040E+002  -0.36735E+002  -0.55068E+002
     327   -0.38062E+002   0.43874E+002  -0.56617E+002  -0.25150E+002  -0.37293E+002  -0.53531E+002
     328   -0.65772E+002   0.35474E+002  -0.67824E+002  -0.20620E+002  -0.35549E+002  -0.43100E+002
     329   -0.10204E+003   0.19223E+002  -0.80756E+002  -0.11438E+002  -0.31039E+002  -0.18944E+002
     330   -0.14570E+003  -0.67637E+001  -0.97768E+002   0.21590E+001  -0.22218E+002   0.23730E+002
     331   -0.19661E+003  -0.43975E+002  -0.11518E+003   0.17552E+002  -0.40994E+001   0.89306E+002
     332   -0.26751E+003  -0.10419E+003  -0.11917E+003   0.25113E+002   0.26726E+002   0.17046E+003
     333   -0.37931E+003  -0.20685E+003  -0.96571E+002   0.10376E+002   0.59900E+002   0.23857E+003
     334   -0.51537E+003  -0.33721E+003  -0.50508E+002  -0.24752E+002   0.73699E+002   0.25394E+003
     335   -0.61911E+003  -0.44620E+003  -0.72372E+001  -0.58527E+002   0.55961E+002   0.19687E+003
     336   -0.63795E+003  -0.48735E+003   0.37069E+001  -0.70408E+002   0.15846E+002   0.88059E+002
     337   -0.55650E+003  -0.44396E+003  -0.27183E+002  -0.54581E+002  -0.24320E+002  -0.27217E+002
     338   -0.40170E+003  -0.33639E+003  -0.85552E+002  -0.18870E+002  -0.42882E+002  -0.10443E+003
     339   -0.23258E+003  -0.21155E+003  -0.13931E+003   0.17431E+002  -0.31708E+002  -0.12296E+003
     340   -0.10735E+003  -0.11730E+003  -0.16216E+003   0.35395E+002  -0.29778E+001  -0.98022E+002
     341   -0.41560E+002  -0.67320E+002  -0.15201E+003   0.34258E+002   0.22189E+002  -0.61168E+002
     342   -0.10911E+002  -0.41296E+002  -0.12358E+003   0.27091E+002   0.33772E+002  -0.33149E+002
     343    0.40084E+001  -0.25534E+002  -0.93115E+002   0.21052E+002   0.35432E+002  -0.16716E+002
     344    0.10672E+002  -0.16317E+002  -0.67142E+002   0.16717E+002   0.32852E+002  -0.70672E+001
     345    0.13471E+002  -0.10476E+002  -0.45424E+002   0.13695E+002   0.28607E+002  -0.16865E+001
     346    0.15470E+002  -0.58666E+001  -0.27746E+002   0.11621E+002   0.23663E+002   0.96432E+000
     347    0.19104E+002  -0.67502E+000  -0.14088E+002   0.10218E+002   0.17880E+002   0.16609E+001
     348    0.27075E+002   0.69313E+001  -0.50551E+001   0.93635E+001   0.10299E+002   0.10221E+001
     349    0.15254E+002   0.48710E+002  -0.18245E+001  -0.11398E+002  -0.56365E+001  -0.14271E+002
     350    0.13150E+002   0.47350E+002  -0.48001E+001  -0.11051E+002  -0.98618E+001  -0.24935E+002
     351    0.94553E+001   0.48102E+002  -0.96225E+001  -0.12065E+002  -0.13381E+002  -0.33701E+002
     352    0.49465E+001   0.50585E+002  -0.16217E+002  -0.13595E+002  -0.16778E+002  -0.42035E+002
     353   -0.10112E+001   0.53927E+002  -0.24644E+002  -0.15246E+002  -0.19871E+002  -0.49699E+002
     354   -0.96605E+001   0.56856E+002  -0.34493E+002  -0.16639E+002  -0.22400E+002  -0.55707E+002
     355   -0.22325E+002   0.57825E+002  -0.45390E+002  -0.17222E+002  -0.24124E+002  -0.58315E+002
     356   -0.40129E+002   0.54894E+002  -0.57447E+002  -0.16267E+002  -0.24814E+002  -0.54856E+002
     357   -0.63594E+002   0.45851E+002  -0.71453E+002  -0.13027E+002  -0.24235E+002  -0.41780E+002
     358   -0.92682E+002   0.28020E+002  -0.88879E+002  -0.70365E+001  -0.21695E+002  -0.14877E+002
     359   -0.12788E+003  -0.18367E+001  -0.11144E+003   0.15444E+001  -0.15490E+002   0.30073E+002
     360   -0.17092E+003  -0.47513E+002  -0.13188E+003   0.11868E+002  -0.63803E+000   0.97988E+002
     361   -0.24305E+003  -0.12179E+003  -0.13420E+003   0.16692E+002   0.24378E+002   0.18327E+003
     362   -0.37544E+003  -0.23912E+003  -0.10675E+003   0.44542E+001   0.50311E+002   0.25479E+003
     363   -0.54268E+003  -0.38044E+003  -0.53620E+002  -0.22614E+002   0.60321E+002   0.26930E+003
     364   -0.67788E+003  -0.49751E+003  -0.43186E+001  -0.48863E+002   0.44284E+002   0.20625E+003
     365   -0.71415E+003  -0.54372E+003   0.84397E+001  -0.58710E+002   0.99742E+001   0.86484E+002
     366   -0.62451E+003  -0.50100E+003  -0.25021E+002  -0.46223E+002  -0.24054E+002  -0.39093E+002
     367   -0.44770E+003  -0.39106E+003  -0.89984E+002  -0.18588E+002  -0.39957E+002  -0.12044E+003
     368   -0.25486E+003  -0.26050E+003  -0.15117E+003   0.93950E+001  -0.31285E+002  -0.13692E+003
     369   -0.11202E+003  -0.15541E+003  -0.17951E+003   0.23708E+002  -0.84247E+001  -0.10532E+003
     370   -0.42061E+002  -0.92934E+002  -0.17220E+003   0.22778E+002   0.12497E+002  -0.61717E+002
     371   -0.12044E+002  -0.57944E+002  -0.14243E+003   0.17279E+002   0.22921E+002  -0.30322E+002
     372    0.28360E+001  -0.36764E+002  -0.10791E+003   0.13140E+002   0.24716E+002  -0.12651E+002
     373    0.93408E+001  -0.24382E+002  -0.77992E+002   0.10256E+002   0.23114E+002  -0.27531E+001
     374    0.12239E+002  -0.16775E+002  -0.52920E+002   0.83460E+001   0.20197E+002   0.24771E+001
     375    0.14440E+002  -0.10981E+002  -0.32448E+002   0.70529E+001   0.16781E+002   0.47896E+001
     376    0.18407E+002  -0.46825E+001  -0.16691E+002   0.61155E+001   0.12718E+002   0.49078E+001
     377    0.27257E+002   0.47601E+001  -0.63065E+001   0.54322E+001   0.73225E+001   0.32097E+001
     378    0.15042E+002   0.52034E+002  -0.25070E+001  -0.18689E+001  -0.11093E+001  -0.15770E+002
     379    0.12516E+002   0.50250E+002  -0.63332E+001  -0.18753E+001  -0.18955E+001  -0.27685E+002
     380    0.83334E+001   0.51155E+002  -0.12155E+002  -0.20787E+001  -0.25805E+001  -0.37250E+002
     381    0.30128E+001   0.53803E+002  -0.19726E+002  -0.23630E+001  -0.32001E+001  -0.46033E+002
     382   -0.41301E+001   0.57104E+002  -0.29107E+002  -0.26765E+001  -0.37569E+001  -0.53823E+002
     383   -0.14333E+002   0.59623E+002  -0.40099E+002  -0.29435E+001  -0.42243E+001  -0.59416E+002
     384   -0.28826E+002   0.59618E+002  -0.52515E+002  -0.30767E+001  -0.45424E+001  -0.60770E+002
     385   -0.48486E+002   0.55029E+002  -0.66638E+002  -0.29665E+001  -0.46504E+001  -0.54976E+002
     386   -0.73659E+002   0.43507E+002  -0.83305E+002  -0.25267E+001  -0.44260E+001  -0.38375E+002
     387   -0.10427E+003   0.22213E+002  -0.10360E+003  -0.16963E+001  -0.37192E+001  -0.68391E+001
     388   -0.14162E+003  -0.12337E+002  -0.12640E+003  -0.60188E+000  -0.23061E+001   0.43713E+002
     389   -0.18964E+003  -0.65308E+002  -0.14206E+003   0.66654E+000  -0.19717E+000   0.11645E+003
     390   -0.27036E+003  -0.14627E+003  -0.13610E+003   0.14611E+001   0.33519E+001   0.20213E+003
     391   -0.40515E+003  -0.25831E+003  -0.99827E+002   0.31139E+000   0.71408E+001   0.26881E+003
     392   -0.56361E+003  -0.38132E+003  -0.40532E+002  -0.29237E+001   0.84773E+001   0.27806E+003
     393   -0.69080E+003  -0.48011E+003   0.11745E+002  -0.58343E+001   0.66844E+001   0.21241E+003
     394   -0.72577E+003  -0.51876E+003   0.25659E+002  -0.66562E+001   0.24924E+001   0.90631E+002
     395   -0.63740E+003  -0.48122E+003  -0.81922E+001  -0.52397E+001  -0.17395E+001  -0.37314E+002
     396   -0.46766E+003  -0.38661E+003  -0.75668E+002  -0.19045E+001  -0.38123E+001  -0.12186E+003
     397   -0.28198E+003  -0.27166E+003  -0.14282E+003   0.16822E+001  -0.31174E+001  -0.14382E+003
     398   -0.13529E+003  -0.17056E+003  -0.17979E+003   0.33246E+001  -0.27570E+000  -0.11702E+003
     399   -0.55386E+002  -0.10171E+003  -0.18056E+003   0.31974E+001   0.21982E+001  -0.73440E+002
     400   -0.18804E+002  -0.60668E+002  -0.15546E+003   0.26567E+001   0.32638E+001  -0.38507E+002
     401   -0.49977E+000  -0.36535E+002  -0.12071E+003   0.21989E+001   0.37275E+001  -0.17262E+002
     402    0.79701E+001  -0.22676E+002  -0.87776E+002   0.17996E+001   0.36414E+001  -0.50983E+001
     403    0.12091E+002  -0.14460E+002  -0.59570E+002   0.15324E+001   0.32746E+001   0.14438E+001
     404    0.15156E+002  -0.83615E+001  -0.36376E+002   0.13435E+001   0.27738E+001   0.44092E+001
     405    0.20039E+002  -0.14941E+001  -0.18489E+002   0.12059E+001   0.21595E+001   0.47309E+001
     406    0.30017E+002   0.90669E+001  -0.67323E+001   0.10918E+001   0.12831E+001   0.28823E+001
     407    0.18001E+002   0.49597E+002  -0.35649E+001   0.46035E+001   0.24047E+001  -0.15608E+002
     408    0.14371E+002   0.46452E+002  -0.86228E+001   0.43190E+001   0.43959E+001  -0.27295E+002
     409    0.98882E+001   0.46289E+002  -0.16230E+002   0.46594E+001   0.59627E+001  -0.36606E+002
     410    0.42806E+001   0.47901E+002  -0.25691E+002   0.52225E+001   0.73887E+001  -0.45193E+002
     411   -0.33802E+001   0.49978E+002  -0.36757E+002   0.58020E+001   0.86263E+001  -0.52989E+002
     412   -0.14621E+002   0.50946E+002  -0.48961E+002   0.62185E+001   0.95380E+001  -0.58797E+002
     413   -0.31038E+002   0.48956E+002  -0.61766E+002   0.61964E+001   0.99718E+001  -0.60480E+002
     414   -0.53917E+002   0.41884E+002  -0.74988E+002   0.53707E+001   0.98292E+001  -0.54863E+002
     415   -0.83816E+002   0.27483E+002  -0.88942E+002   0.33874E+001   0.90362E+001  -0.37912E+002
     416   -0.12070E+003   0.35710E+001  -0.10412E+003  -0.10102E-001   0.74313E+001  -0.51495E+001
     417   -0.16488E+003  -0.32575E+002  -0.11900E+003  -0.43794E+001   0.43497E+001   0.47393E+002
     418   -0.21947E+003  -0.83360E+002  -0.12489E+003  -0.89636E+001  -0.17160E+001   0.12106E+003
     419   -0.30234E+003  -0.15653E+003  -0.11172E+003  -0.86585E+001  -0.11054E+002   0.20280E+003
     420   -0.42040E+003  -0.25152E+003  -0.75197E+002  -0.16355E+001  -0.18783E+002   0.26297E+003
     421   -0.54788E+003  -0.34855E+003  -0.21860E+002   0.85029E+001  -0.20792E+002   0.27009E+003
     422   -0.64510E+003  -0.42438E+003   0.21949E+002   0.19388E+002  -0.15596E+002   0.20944E+003
     423   -0.66565E+003  -0.45228E+003   0.30907E+002   0.25259E+002  -0.27735E+001   0.97925E+002
     424   -0.58449E+003  -0.41570E+003  -0.28515E+000   0.19786E+002   0.98407E+001  -0.21087E+002
     425   -0.43705E+003  -0.33464E+003  -0.61390E+002   0.93362E+001   0.14614E+002  -0.10393E+003
     426   -0.27604E+003  -0.23788E+003  -0.12389E+003  -0.60940E+000   0.12239E+002  -0.13218E+003
     427   -0.14290E+003  -0.14908E+003  -0.16094E+003  -0.81709E+001   0.45333E+001  -0.11609E+003
     428   -0.61732E+002  -0.86775E+002  -0.16706E+003  -0.10118E+002  -0.41910E+001  -0.80242E+002
     429   -0.22253E+002  -0.49567E+002  -0.14865E+003  -0.80165E+001  -0.90971E+001  -0.47266E+002
     430   -0.20913E+001  -0.27313E+002  -0.11840E+003  -0.61407E+001  -0.10501E+002  -0.25550E+002
     431    0.76887E+001  -0.14848E+002  -0.87602E+002  -0.46591E+001  -0.10113E+002  -0.12314E+002
     432    0.12553E+002  -0.74771E+001  -0.60078E+002  -0.36741E+001  -0.89582E+001  -0.46255E+001
     433    0.16144E+002  -0.19003E+001  -0.36923E+002  -0.30002E+001  -0.74382E+001  -0.54565E+000
     434    0.21484E+002   0.46605E+001  -0.18832E+002  -0.25586E+001  -0.55465E+001   0.10267E+001
     435    0.31799E+002   0.15089E+002  -0.69421E+001  -0.23252E+001  -0.29979E+001   0.85958E+000
     436    0.22607E+002   0.39941E+002  -0.39562E+001   0.12893E+002   0.80991E+001  -0.12796E+002
     437    0.17270E+002   0.36260E+002  -0.98423E+001   0.12541E+002   0.14142E+002  -0.22651E+002
     438    0.12542E+002   0.35068E+002  -0.18563E+002   0.13659E+002   0.18912E+002  -0.30870E+002
     439    0.72765E+001   0.35502E+002  -0.29378E+002   0.15511E+002   0.23229E+002  -0.38934E+002
     440   -0.19857E+000   0.36416E+002  -0.41822E+002   0.17633E+002   0.27028E+002  -0.47086E+002
     441   -0.12133E+002   0.36339E+002  -0.55023E+002   0.19516E+002   0.29837E+002  -0.54598E+002
     442   -0.31126E+002   0.33485E+002  -0.67770E+002   0.20332E+002   0.31054E+002  -0.59635E+002
     443   -0.59697E+002   0.25734E+002  -0.78823E+002   0.18816E+002   0.30134E+002  -0.58940E+002
     444   -0.99474E+002   0.10793E+002  -0.87370E+002   0.13524E+002   0.26896E+002  -0.47751E+002
     445   -0.15014E+003  -0.13222E+002  -0.93492E+002   0.36684E+001   0.21507E+002  -0.20516E+002
